ID,label,time,acc_x_min,acc_x_max,acc_x_avg,acc_x_std,acc_x_AUC,acc_x_pk,acc_x_cn,acc_x_pw,acc_y_min,acc_y_max,acc_y_avg,acc_y_std,acc_y_AUC,acc_y_pk,acc_y_cn,acc_y_pw,acc_z_min,acc_z_max,acc_z_avg,acc_z_std,acc_z_AUC,acc_z_pk,acc_z_cn,acc_z_pw,gyr_x_min,gyr_x_max,gyr_x_avg,gyr_x_std,gyr_x_AUC,gyr_x_pk,gyr_x_cn,gyr_x_pw,gyr_y_min,gyr_y_max,gyr_y_avg,gyr_y_std,gyr_y_AUC,gyr_y_pk,gyr_y_cn,gyr_y_pw,gyr_z_min,gyr_z_max,gyr_z_avg,gyr_z_std,gyr_z_AUC,gyr_z_pk,gyr_z_cn,gyr_z_pw
0,,0,9.157894736842104,9.677033492822966,9.44247258330863,0.06251954350778767,7.10149352355325,0.36900369003690037,1.845018450184502,3658839.2320569158,0.05263157894736842,0.35406698564593303,0.19835288139899224,0.030518621385299663,0.14917720863950912,0.36900369003690037,15.867158671586715,125504.60367935804,3.2464114832535884,3.507177033492823,3.373353939958504,0.03655398971534872,2.537031582131859,0.36900369003690037,1.845018450184502,1308068.2348112962,-0.3840425531914894,1.2180851063829787,0.057248667264235505,0.21537004058727188,0.08577790344242593,0.7407407407407407,1.8518518518518519,309377.66355267155,-0.6382978723404256,0.9925531914893617,0.022326272585743264,0.13416749318688415,0.03345232204707711,3.7037037037037037,3.888888888888889,218285.52641990542,-0.39787234042553193,0.6436170212765957,0.02592819738642261,0.11180187733168752,0.038849225984307595,0.5555555555555556,5.7407407407407405,198028.7449584827
1,,1.5,9.157894736842104,9.677033492822966,9.442171805190277,0.08145042985912163,2.3723260275935645,1.1111111111111112,8.88888888888889,340378.423901877,0.1339712918660287,0.25598086124401914,0.19444532463005795,0.025243469282946244,0.04885398339290973,1.1111111111111112,10.0,8399.230197743434,3.2464114832535884,3.478468899521531,3.3701162901232613,0.038266211420839684,0.8467347085001874,1.1111111111111112,7.777777777777778,121381.55103794823,-0.3840425531914894,1.9851063829787234,0.44512195121951226,0.6116123184971004,0.6669435215946874,0.18518518518518517,0.5555555555555556,560539.1534999907,-0.875531914893617,1.1978723404255318,0.036283436335330474,0.28194710482295215,0.05436488301406658,0.5555555555555556,2.962962962962963,374136.01033773075,-0.39787234042553193,1.0436170212765958,0.18523847714299194,0.2816402908418337,0.2775500106029544,0.18518518518518517,2.7777777777777777,380138.8473842203
2,,3.0,9.157894736842104,10.633971291866029,9.450012591286828,0.12599084717056905,2.3900198234202965,1.098901098901099,8.791208791208792,354397.26791759575,-0.5143540669856459,0.25598086124401914,0.1897821707378494,0.06258223436692806,0.04799815299859085,1.098901098901099,31.86813186813187,14249.982923071126,3.2464114832535884,4.454545454545454,3.377250692520776,0.09560608609064755,0.8541465977756375,1.098901098901099,9.89010989010989,132725.92787867953,-0.6042553191489362,1.2180851063829787,0.14245883851488417,0.3263995477843284,0.21345161518342975,0.9259259259259259,1.8518518518518519,433535.02492558287,-1.0191489361702128,1.4723404255319148,-0.023326414115204988,0.3554552234631654,-0.034950872976602716,1.8518518518518519,1.8518518518518519,449656.2627117508,-0.6031914893617021,0.6436170212765957,0.009977827050997782,0.16728993018017171,0.014950166112956829,0.37037037037037035,4.2592592592592595,259408.65604069325
3,,4.5,9.157894736842104,9.677033492822966,9.442171805190277,0.08145042985912163,2.3723260275935645,1.1111111111111112,8.88888888888889,340378.423901877,0.1339712918660287,0.25598086124401914,0.19444532463005795,0.025243469282946244,0.04885398339290973,1.1111111111111112,10.0,8399.230197743434,3.2464114832535884,3.478468899521531,3.3701162901232613,0.038266211420839684,0.8467347085001874,1.1111111111111112,7.777777777777778,121381.55103794823,-1.8829787234042554,1.2180851063829787,-0.19196112657451528,0.5718203212227635,-0.2876228175584913,0.18518518518518517,1.1111111111111112,673423.5746714179,-1.0191489361702128,2.328723404255319,0.006677831768646508,0.31667198748912917,0.010005654909168073,1.2962962962962963,9.074074074074074,662453.1246520444,-1.0946808510638297,1.4085106382978723,-0.018639430108034163,0.2583588987881469,-0.027928182653566395,0.37037037037037035,10.37037037037037,568597.2761801846
4,,6.0,8.811004784688995,9.677033492822966,9.438019390581717,0.09588613696283642,2.386986601278571,1.098901098901099,7.6923076923076925,341012.4537139683,0.1339712918660287,0.25598086124401914,0.19425207756232685,0.025272107739143495,0.04912864524038882,1.098901098901099,9.89010989010989,8364.531328926809,2.648325358851675,3.478468899521531,3.365367665575422,0.06971107562002953,0.8511412398793083,1.098901098901099,5.4945054945054945,119189.48669171314,-0.3840425531914894,1.2180851063829787,0.057078831910175966,0.2154091959412206,0.08552343252986497,0.7407407407407407,1.8518518518518519,309408.6435147283,-0.6382978723404256,0.9925531914893617,0.022137566636788224,0.13425207769716835,0.03316957658867604,3.888888888888889,3.888888888888889,219616.86849748445,-0.39787234042553193,0.6436170212765957,0.026109826862291834,0.11181487767664963,0.03912136848801862,0.5555555555555556,5.7407407407407405,198684.61630232277
5,,7.5,9.157894736842104,9.677033492822966,9.442171805190277,0.08145042985912163,2.3723260275935645,1.1111111111111112,8.88888888888889,340378.423901877,0.1339712918660287,0.25598086124401914,0.19444532463005795,0.025243469282946244,0.04885398339290973,1.1111111111111112,10.0,8399.230197743434,3.2464114832535884,3.478468899521531,3.3701162901232613,0.038266211420839684,0.8467347085001874,1.1111111111111112,7.777777777777778,121381.55103794823,-1.1574468085106382,1.2180851063829787,-0.01668868236071142,0.3076726010606862,-0.025005301477345282,0.18518518518518517,2.4074074074074074,415610.3054586441,-0.6382978723404256,0.9925531914893617,0.014398263905269612,0.1608010619090252,0.02157347847600197,4.62962962962963,4.444444444444445,279437.2961116872,-1.5808510638297872,1.2287234042553192,0.0012548945605510224,0.2534441363771074,0.0018802572983670385,1.1111111111111112,5.0,413349.94185732864
6,,9.0,5.318181818181818,10.212918660287082,7.81203460185684,1.1507029801447752,1.962757445724431,1.1111111111111112,8.88888888888889,306443.85738477577,-2.1220095693779903,1.9019138755980862,-0.0651161316898508,0.8424614781837656,-0.01636029265418878,10.0,10.0,78906.41493501804,-7.133971291866029,4.220095693779904,-2.7940048797490418,3.019623924368386,-0.7019879148787108,1.1111111111111112,2.2222222222222223,245280.68853264712,-1.0882978723404255,1.2180851063829787,-0.02999245176204179,0.34978379327458803,-0.044938856294621986,0.37037037037037035,1.8518518518518519,451336.4566757479,-2.496808510638298,4.287234042553192,0.007951596924093054,1.2117497872518395,0.011914186753375187,0.37037037037037035,1.1111111111111112,1228029.253364287,-1.3436170212765957,0.9968085106382979,0.04315705052601784,0.31789732990597347,0.06466388633632564,0.5555555555555556,2.7777777777777777,407901.6328913697
7,,10.5,8.320574162679426,14.401913875598087,10.88563963737094,1.5385383243179045,2.753106863361702,1.098901098901099,7.6923076923076925,391514.6597983995,-2.210526315789474,1.6196172248803828,-0.05773105011332156,0.7972143227079023,-0.01460086458772859,3.2967032967032965,8.791208791208792,81550.48153381833,2.452153110047847,8.598086124401913,4.728122639133719,1.3876711287040882,1.1957980717942183,2.197802197802198,7.6923076923076925,197209.97639052206,-1.1457446808510638,1.2180851063829787,0.008812567816200417,0.3079481464784303,0.013204212907329885,0.37037037037037035,4.2592592592592595,503637.6966047537,-1.7180851063829787,2.726595744680851,0.03859508421002972,0.4794925043831323,0.05782851487947964,1.6666666666666667,4.444444444444445,910919.294279242,-2.2095744680851066,0.874468085106383,0.015396046610369392,0.2695702085934146,0.023068495087297674,7.962962962962963,10.185185185185185,623968.7543856405
8,,12.0,9.200956937799043,14.401913875598087,9.892661364428532,1.2435600747650057,2.485510592393857,2.2222222222222223,7.777777777777778,423987.79182808736,-1.4330143540669857,1.4617224880382775,0.14458633036534743,0.3388336553659458,0.03632701478397253,11.11111111111111,20.0,51846.93107617482,3.1818181818181817,8.598086124401913,3.625447574384486,1.134240214936747,0.9108861626157367,3.3333333333333335,8.88888888888889,214252.75809952582,-0.9319148936170213,1.2180851063829787,0.05527669009765533,0.2523150432335915,0.08282321340213471,1.1111111111111112,3.3333333333333335,411299.62135543674,-0.6382978723404256,0.9925531914893617,0.02428645563051375,0.13831401894465775,0.03638934049621828,2.7777777777777777,4.62962962962963,250006.9375894151,-0.39787234042553193,0.6436170212765957,0.027126480162287116,0.1250906062372763,0.04064465964515443,0.7407407407407407,6.666666666666667,236078.31863835015
9,,13.5,5.894736842105263,18.789473684210527,9.13485851896448,3.1140892657172783,2.29511420360006,2.2222222222222223,5.555555555555555,393799.66489065776,-4.114832535885167,2.598086124401914,-0.05109477486612372,1.9124535922697166,-0.012837455914783222,1.1111111111111112,3.3333333333333335,124164.15318721649,0.8971291866028708,7.3253588516746415,2.6211381856205835,1.540871587127983,0.658555517518649,2.2222222222222223,5.555555555555555,153014.82571148808,-1.9829787234042553,1.498936170212766,-0.22532197952540453,0.7817568563704983,-0.3376086802855713,0.18518518518518517,0.7407407407407407,726963.9269270628,-1.1819148936170212,1.603191489361702,-0.04804217577959146,0.38709332511875616,-0.07198345939068346,3.888888888888889,3.7037037037037037,512341.10811531596,-1.3957446808510638,1.1574468085106382,-0.10582629617398688,0.4166169348464217,-0.1585636530713211,0.18518518518518517,3.1481481481481484,557135.058909332
