ID,label,time,acc_x_min,acc_x_max,acc_x_avg,acc_x_std,acc_x_AUC,acc_x_pk,acc_x_cn,acc_x_pw,acc_y_min,acc_y_max,acc_y_avg,acc_y_std,acc_y_AUC,acc_y_pk,acc_y_cn,acc_y_pw,acc_z_min,acc_z_max,acc_z_avg,acc_z_std,acc_z_AUC,acc_z_pk,acc_z_cn,acc_z_pw,gyr_x_min,gyr_x_max,gyr_x_avg,gyr_x_std,gyr_x_AUC,gyr_x_pk,gyr_x_cn,gyr_x_pw,gyr_y_min,gyr_y_max,gyr_y_avg,gyr_y_std,gyr_y_AUC,gyr_y_pk,gyr_y_cn,gyr_y_pw,gyr_z_min,gyr_z_max,gyr_z_avg,gyr_z_std,gyr_z_AUC,gyr_z_pk,gyr_z_cn,gyr_z_pw
0,,0,9.157894736842104,9.677033492822966,9.443195411048281,0.06671238028150092,5.530789991163059,0.47393364928909953,2.3696682464454977,2137930.1895324267,0.05263157894736842,0.35406698564593303,0.1977422248803828,0.031000831138933947,0.11581574568701283,0.47393364928909953,15.639810426540285,70570.05748000243,3.2464114832535884,3.507177033492823,3.3730902022618534,0.038804469295935326,1.9755869404262474,0.47393364928909953,2.3696682464454977,763671.3470775306,0.005319148936170213,0.011702127659574468,0.008498514881493604,0.001095124380690212,0.009910228316957644,0.23809523809523808,6.428571428571429,2827.3668129947673,-0.0010638297872340426,0.018085106382978722,0.007586227798993756,0.0025983878236462156,0.008846398529723609,0.47619047619047616,10.0,3887.6528027516824,0.0,0.00851063829787234,0.004834212281020791,0.001298663508779984,0.005637237576871394,0.23809523809523808,12.619047619047619,2390.879560441649
1,,0.5,9.349282296650717,9.54066985645933,9.441270288019513,0.04990262846432723,0.8011726866705413,3.3333333333333335,13.333333333333334,30708.74406920878,0.145933014354067,0.23923444976076555,0.1963598836663852,0.022694997041845574,0.016662818747064306,6.666666666666667,13.333333333333334,663.9556109119175,3.2942583732057416,3.430622009569378,3.3729711980485977,0.032428005639141125,0.28622550931859975,3.3333333333333335,13.333333333333334,10956.204847730349,-0.3840425531914894,0.011702127659574468,0.0028671879735709524,0.042167601294113115,0.003343465045592711,0.23809523809523808,6.428571428571429,44967.03345145559,-0.09042553191489362,0.029787234042553193,0.007152815663453961,0.006817321344457973,0.008340991022831685,0.23809523809523808,18.095238095238095,10784.657484846517,-0.17553191489361702,0.007446808510638298,0.0028126325998666423,0.015854213807953602,0.003279847317452464,0.23809523809523808,7.619047619047619,18284.934543835312
2,,1.0,9.349282296650717,9.54066985645933,9.441270288019513,0.04990262846432723,0.8011726866705413,3.3333333333333335,13.333333333333334,30708.74406920878,0.145933014354067,0.23923444976076555,0.1963598836663852,0.022694997041845574,0.016662818747064306,6.666666666666667,13.333333333333334,663.9556109119175,3.2942583732057416,3.430622009569378,3.3729711980485977,0.032428005639141125,0.28622550931859975,3.3333333333333335,13.333333333333334,10956.204847730349,-0.34361702127659577,1.2180851063829787,0.07671697884463842,0.23704462990095296,0.08946066303809957,0.23809523809523808,1.9047619047619047,179928.2095902617,-0.6382978723404256,0.9925531914893617,0.02710189731466327,0.15160601514411284,0.03160387361278003,3.5714285714285716,4.0476190476190474,131940.7976083064,-0.39787234042553193,0.6436170212765957,0.033894041340849855,0.12463419407003944,0.03952428076624007,0.47619047619047616,5.9523809523809526,118736.61788996829
3,,1.5,9.349282296650717,9.54066985645933,9.441270288019513,0.04990262846432723,0.8011726866705413,3.3333333333333335,13.333333333333334,30708.74406920878,0.145933014354067,0.23923444976076555,0.1963598836663852,0.022694997041845574,0.016662818747064306,6.666666666666667,13.333333333333334,663.9556109119175,3.2942583732057416,3.430622009569378,3.3729711980485977,0.032428005639141125,0.28622550931859975,3.3333333333333335,13.333333333333334,10956.204847730349,0.005319148936170213,1.3159574468085107,0.1224889373825544,0.30692826905484705,0.1428359369477612,0.23809523809523808,2.142857142857143,230968.24274595315,-0.875531914893617,0.1819148936170213,-0.04148633084803298,0.1601557676826935,-0.048377747932423915,0.23809523809523808,3.5714285714285716,129721.14889917175,-0.26276595744680853,1.0436170212765958,0.06609080438867672,0.1938572629594154,0.07706934332367257,0.23809523809523808,3.3333333333333335,158403.54476619812
4,,2.0,9.349282296650717,9.54066985645933,9.441270288019513,0.04990262846432723,0.8011726866705413,3.3333333333333335,13.333333333333334,30708.74406920878,0.145933014354067,0.23923444976076555,0.1963598836663852,0.022694997041845574,0.016662818747064306,6.666666666666667,13.333333333333334,663.9556109119175,3.2942583732057416,3.430622009569378,3.3729711980485977,0.032428005639141125,0.28622550931859975,3.3333333333333335,13.333333333333334,10956.204847730349,0.005319148936170213,1.9851063829787234,0.23800387949324117,0.5694507212799259,0.27753940764826657,0.23809523809523808,0.9523809523809523,324234.0583154557,-0.2297872340425532,1.1978723404255318,0.07096441777292842,0.21105950814016786,0.08275252703753451,0.23809523809523808,1.6666666666666667,140485.05070132233,0.0,0.8202127659574469,0.057531672425289455,0.15347759335266647,0.06708842864211466,0.23809523809523808,2.380952380952381,114911.40440042934
5,,2.5,9.349282296650717,9.54066985645933,9.441270288019513,0.04990262846432723,0.8011726866705413,3.3333333333333335,13.333333333333334,30708.74406920878,0.145933014354067,0.23923444976076555,0.1963598836663852,0.022694997041845574,0.016662818747064306,6.666666666666667,13.333333333333334,663.9556109119175,3.2942583732057416,3.430622009569378,3.3729711980485977,0.032428005639141125,0.28622550931859975,3.3333333333333335,13.333333333333334,10956.204847730349,0.005319148936170213,1.4936170212765958,0.16336606655755592,0.39346781889695365,0.19050328691595236,0.23809523809523808,0.9523809523809523,260457.94388266283,-0.2148936170212766,0.4031914893617021,0.01163241801539674,0.056337397208298536,0.013564713366791546,5.476190476190476,5.714285714285714,60144.89055539788,0.0,0.8978723404255319,0.09544765714978481,0.2263498106469707,0.1113027496995847,0.23809523809523808,0.9523809523809523,129491.17272738038
6,,3.0,9.349282296650717,9.54066985645933,9.441270288019513,0.04990262846432723,0.8011726866705413,3.3333333333333335,13.333333333333334,30708.74406920878,0.145933014354067,0.23923444976076555,0.1963598836663852,0.022694997041845574,0.016662818747064306,6.666666666666667,13.333333333333334,663.9556109119175,3.2942583732057416,3.430622009569378,3.3729711980485977,0.032428005639141125,0.28622550931859975,3.3333333333333335,13.333333333333334,10956.204847730349,-0.07659574468085106,0.6872340425531915,0.05574043765533127,0.14063354190058042,0.06499964656817664,0.23809523809523808,1.6666666666666667,110679.38995151236,-0.6638297872340425,0.15531914893617021,-0.04366248408801601,0.1545139723409528,-0.050915388421573546,0.23809523809523808,1.4285714285714286,80940.6469944036,-0.4148936170212766,0.3904255319148936,-0.009286536946111415,0.09246083129880865,-0.010829151056761122,1.1904761904761905,2.142857142857143,74385.58326919208
7,,3.5,9.349282296650717,9.54066985645933,9.441270288019513,0.04990262846432723,0.8011726866705413,3.3333333333333335,13.333333333333334,30708.74406920878,0.145933014354067,0.23923444976076555,0.1963598836663852,0.022694997041845574,0.016662818747064306,6.666666666666667,13.333333333333334,663.9556109119175,3.2942583732057416,3.430622009569378,3.3729711980485977,0.032428005639141125,0.28622550931859975,3.3333333333333335,13.333333333333334,10956.204847730349,-0.6042553191489362,0.4,-0.009192580469176214,0.12625542113288024,-0.010719587191630627,1.6666666666666667,2.857142857142857,92404.04636572867,-0.5074468085106383,1.4723404255319148,0.04146814572346487,0.27581475004486256,0.04835654202304363,1.4285714285714286,1.9047619047619047,159174.5116515564,-0.6031914893617021,0.11702127659574468,-0.012744741468145724,0.08174668288630679,-0.014861808157206467,0.23809523809523808,3.8095238095238093,71185.16578594288
8,,4.0,7.088516746411483,9.54066985645933,9.396025027603974,0.3268733631985958,0.812967223686201,3.225806451612903,12.903225806451612,30603.305565327926,0.145933014354067,1.1794258373205742,0.21526499815973502,0.1368675596680174,0.01862525774426992,6.451612903225806,48.38709677419355,2155.6846961759534,1.9162679425837321,3.430622009569378,3.344957673905043,0.20261783540701772,0.28941397511324823,3.225806451612903,12.903225806451612,10808.960325595408,-0.03297872340425532,1.0765957446808512,0.0884160756501182,0.22945170552116223,0.10310313140595145,0.23809523809523808,1.6666666666666667,156768.6071083266,-1.0191489361702128,0.3659574468085106,-0.033318179062859915,0.18651498883063303,-0.038852760302537745,2.380952380952381,3.0952380952380953,164493.36824506777,-0.12127659574468085,0.3627659574468085,0.015924107413469116,0.05918341286111535,0.01856930798049057,0.7142857142857143,4.0476190476190474,48583.97898906033
9,,4.5,9.349282296650717,9.54066985645933,9.441270288019513,0.04990262846432723,0.8011726866705413,3.3333333333333335,13.333333333333334,30708.74406920878,0.145933014354067,0.23923444976076555,0.1963598836663852,0.022694997041845574,0.016662818747064306,6.666666666666667,13.333333333333334,663.9556109119175,3.2942583732057416,3.430622009569378,3.3729711980485977,0.032428005639141125,0.28622550931859975,3.3333333333333335,13.333333333333334,10956.204847730349,-1.8829787234042554,0.7382978723404255,-0.08355155482815056,0.38268531370492787,-0.09743055064678062,0.9523809523809523,1.6666666666666667,306264.2428926007,-1.0191489361702128,1.1127659574468085,0.014978480935927746,0.23905818698015968,0.0174666006927264,1.6666666666666667,6.190476190476191,223487.18795100314,-0.8776595744680851,0.32127659574468087,-0.027720191549978786,0.13998309782717203,-0.032324874531702956,0.23809523809523808,5.476190476190476,111676.48314202065
