ID,label,time,acc_x_min,acc_x_max,acc_x_avg,acc_x_std,acc_x_AUC,acc_x_pk,acc_x_cn,acc_x_pw,acc_y_min,acc_y_max,acc_y_avg,acc_y_std,acc_y_AUC,acc_y_pk,acc_y_cn,acc_y_pw,acc_z_min,acc_z_max,acc_z_avg,acc_z_std,acc_z_AUC,acc_z_pk,acc_z_cn,acc_z_pw,gyr_x_min,gyr_x_max,gyr_x_avg,gyr_x_std,gyr_x_AUC,gyr_x_pk,gyr_x_cn,gyr_x_pw,gyr_y_min,gyr_y_max,gyr_y_avg,gyr_y_std,gyr_y_AUC,gyr_y_pk,gyr_y_cn,gyr_y_pw,gyr_z_min,gyr_z_max,gyr_z_avg,gyr_z_std,gyr_z_AUC,gyr_z_pk,gyr_z_cn,gyr_z_pw
0,,0,1.101905116921249,-0.08510556997663819,1.2043479524629221,-0.8568482911861577,10.09735586825456,-0.44561536502902876,-0.9969358547181906,21.046102407414207,-0.03158985510659425,-0.8527025085291614,-0.7993418053384695,-0.8741162268057778,-0.5464412567405333,-0.44561536502902876,-0.24061093954249224,0.34643806656421056,0.3659970570471554,-0.5930944087056496,-0.1111688285299263,-0.8709261459938364,3.1092013014623996,-0.44561536502902876,-0.9969358547181906,7.265149253230566,0.9350657383643312,0.2757910523495674,1.104702409259541,0.5478882032284436,1.104702409259539,-0.7003587022146165,-1.1277405779454166,-0.3029187833483816,0.26419888666430397,-0.6224778195320196,-0.9249359142315584,-1.0255950759558892,-0.924935914231556,1.3623930548445249,0.14096757224317485,-1.0061460647840312,0.9161885325805641,-0.7984899633466547,-0.19126739606271043,-0.9680727659720646,-0.1912673960627088,-0.7003587022146165,0.5034556151542012,-1.025436354969151
1,,1.0,1.101905116921249,-0.08510556997663819,1.205660069645095,-0.8393540195711138,1.0498652061914746,-0.2750019510593357,-0.5657733557259838,0.015758452305913398,-0.02146404610792197,-0.8607783295403632,-0.8001637868400477,-0.8781995437097916,-0.7377901100604467,-0.2750019510593357,-0.15208654606170022,-0.4209060763588619,0.3713577794582172,-0.5954580636357575,-0.11172589625891678,-0.8707775456819744,-0.12423191997929584,-0.2750019510593357,-0.5657733557259838,-0.27305801970729876,0.6344825385766567,0.2757910523495674,1.2188691991867757,0.5947067779918783,1.2188691991867735,-0.7003587022146165,-0.9464965564899035,-0.04015222710969789,0.26419888666430397,-0.3092975912273583,-0.9931035771940574,-0.516389241316291,-0.9931035771940548,1.3623930548445249,-0.2215204706678512,-0.5723141524901589,0.6359346313292542,-0.7984899633466547,-0.31327627633762306,-0.8407282950627908,-0.31327627633762184,-0.7003587022146165,0.23158958297093138,-0.8695544295384365
2,,2.0,0.8442926232785576,-0.08510556997663819,1.2006439194128695,-0.7390369885001569,1.0634231633483664,-0.27835642208177785,-0.5742505444486126,0.0075696697047591965,-0.02146404610792197,-0.7847474292885608,-0.7980721093236148,-0.8312675298781063,-0.7355342636620843,-0.27835642208177785,1.66372727832538,-0.40254047518181696,0.20041029812769112,-0.5954580636357575,-0.11481778371227765,-0.8014665049958059,-0.12056674155112501,-0.27835642208177785,-0.6759768091201577,-0.27711895609021103,-1.1109329500454923,0.2757910523495674,1.0498897091130122,1.0686011551822598,1.0498897091130104,-0.7003587022146165,-0.9464965564899035,0.5789412941559351,0.06816636506364654,-0.6224778195320196,-1.0440420506165844,-0.5707562823922355,-1.044042050616582,0.9498427034326965,-0.2215204706678512,-0.5694483492704564,0.2612947011591091,-0.7984899633466547,-0.27500219359597267,-0.8096303331433793,-0.2750021935959713,-0.7003587022146165,0.6846996366097142,-0.8008664213867573
3,,3.0,1.101905116921249,-0.08510556997663819,1.205660069645095,-0.8393540195711138,1.0498652061914746,-0.2750019510593357,-0.5657733557259838,0.015758452305913398,-0.02146404610792197,-0.8607783295403632,-0.8001637868400477,-0.8781995437097916,-0.7377901100604467,-0.2750019510593357,-0.15208654606170022,-0.4209060763588619,0.3713577794582172,-0.5954580636357575,-0.11172589625891678,-0.8707775456819744,-0.12423191997929584,-0.2750019510593357,-0.5657733557259838,-0.27305801970729876,-0.8655292748565212,0.2757910523495674,0.2100252421016581,1.3932818886633203,0.21002524210166548,-0.7003587022146165,-0.13089845994009466,1.016713421251093,0.26419888666430397,0.667873276157341,-1.0292357158556706,-0.7640190488944985,-1.029235715855668,0.9498427034326965,3.0408719155313837,0.3163421434352194,-0.034932220370773044,-0.38213020246100043,-0.2890828423844146,-0.6848827665970202,-0.28908284238441356,-0.7003587022146165,3.403359958442411,0.22450155084801163
4,,4.0,1.101905116921249,-0.08510556997663819,1.205660069645095,-0.8393540195711138,1.0498652061914746,-0.2750019510593357,-0.5657733557259838,0.015758452305913398,-0.02146404610792197,-0.8607783295403632,-0.8001637868400477,-0.8781995437097916,-0.7377901100604467,-0.2750019510593357,-0.15208654606170022,-0.4209060763588619,0.3713577794582172,-0.5954580636357575,-0.11172589625891678,-0.8707775456819744,-0.12423191997929584,-0.2750019510593357,-0.5657733557259838,-0.27305801970729876,-0.20918335068246838,0.2757910523495674,1.090633465083558,0.565040762551498,1.090633465083556,-0.7003587022146165,-1.1277405779454166,0.03485979019944571,0.26419888666430397,-0.6224778195320196,-0.9240229544597391,-1.0251898550254306,-0.9240229544597367,1.3623930548445249,0.14096757224317485,-0.9815744123031063,0.9161885325805641,-0.7984899633466547,-0.1928943371945422,-0.9666005258885733,-0.19289433719454033,-0.7003587022146165,0.5034556151542012,-0.9966601034507669
5,,5.0,1.101905116921249,-0.08510556997663819,1.2059412921763017,-0.8390127581568873,1.0681910983323288,-0.27835642208177785,-0.5742505444486126,0.025309030127024568,-0.025931314783806798,-0.8607783295403632,-0.8003700099849118,-0.8771557627156435,-0.7376025041733617,-0.27835642208177785,-0.2690717504339771,-0.42085726965020925,0.3713577794582172,-0.5954580636357575,-0.11175730539789538,-0.8708712967759827,-0.11781213803831736,-0.27835642208177785,-0.5742505444486126,-0.26974792758050037,0.8929550485390049,0.2757910523495674,1.075499401173786,0.5652221550763349,1.0754994011737844,-0.7003587022146165,-1.1277405779454166,-0.2677628886005611,0.26419888666430397,-0.6224778195320196,-0.9236249976361256,-1.0240695072363264,-0.9236249976361233,1.3623930548445249,0.14096757224317485,-0.9599765728869684,0.9161885325805641,-0.7984899633466547,-0.1960311733336132,-0.9651678584704135,-0.19603117333361142,-0.7003587022146165,0.5034556151542012,-1.0178773814909652
6,,6.0,1.101905116921249,-0.08510556997663819,1.205660069645095,-0.8393540195711138,1.0498652061914746,-0.2750019510593357,-0.5657733557259838,0.015758452305913398,-0.02146404610792197,-0.8607783295403632,-0.8001637868400477,-0.8781995437097916,-0.7377901100604467,-0.2750019510593357,-0.15208654606170022,-0.4209060763588619,0.3713577794582172,-0.5954580636357575,-0.11172589625891678,-0.8707775456819744,-0.12423191997929584,-0.2750019510593357,-0.5657733557259838,-0.27305801970729876,-0.12060569277402321,0.2757910523495674,0.7668019521743091,0.8193843679078039,0.7668019521743075,-0.7003587022146165,-1.1277405779454166,0.03615193749015462,0.26419888666430397,-0.6224778195320196,-0.9664872884617906,-0.9678734922661931,-0.9664872884617881,1.7749434062563532,0.3222115936986879,-0.7500208797804849,-0.6985386083078131,-0.5872753907690924,-0.30859443135393494,-0.6056641774299417,-0.30859443135393394,-0.7003587022146165,0.8659436580652272,-0.34132231097479954
7,,7.0,1.101905116921249,-0.08510556997663819,1.205660069645095,-0.8393540195711138,1.0498652061914746,-0.2750019510593357,-0.5657733557259838,0.015758452305913398,-0.02146404610792197,-0.8607783295403632,-0.8001637868400477,-0.8781995437097916,-0.7377901100604467,-0.2750019510593357,-0.15208654606170022,-0.4209060763588619,0.3713577794582172,-0.5954580636357575,-0.11172589625891678,-0.8707775456819744,-0.12423191997929584,-0.2750019510593357,-0.5657733557259838,-0.27305801970729876,-0.026219663855188334,0.2757910523495674,0.6615774861659184,0.9050234564785988,0.6615774861659133,-0.7003587022146165,-1.0371185672176602,-0.03269742423040201,-1.9487904682942276,-0.6224778195320196,-2.387579400973107,0.830135889412901,-2.3875794009730997,-0.2878083508027882,-0.6746305243066341,0.33641636777153616,0.9161885325805641,-0.7984899633466547,0.18559771589926524,-0.8476802178583229,0.18559771589927168,-0.7003587022146165,0.8659436580652272,-0.7406575778651425
8,,8.0,1.101905116921249,-0.08510556997663819,1.205660069645095,-0.8393540195711138,1.0498652061914746,-0.2750019510593357,-0.5657733557259838,0.015758452305913398,-0.02146404610792197,-0.8607783295403632,-0.8001637868400477,-0.8781995437097916,-0.7377901100604467,-0.2750019510593357,-0.15208654606170022,-0.4209060763588619,0.3713577794582172,-0.5954580636357575,-0.11172589625891678,-0.8707775456819744,-0.12423191997929584,-0.2750019510593357,-0.5657733557259838,-0.27305801970729876,-0.1046326724954513,0.2757910523495674,0.867882985372136,0.8031128329006973,0.8678829853721338,-0.7003587022146165,-0.9464965564899035,0.06382490978555319,-0.110441043505841,2.902620564176263,0.4748069851541399,2.362314157132222,0.47480698515414366,0.5372923520208683,-0.9464965564899035,1.484804345942971,-0.374721924478579,-0.7984899633466547,-0.5059341974163895,-0.3939556495305959,-0.5059341974163887,-0.7003587022146165,1.137809690248497,-0.18233115261477204
9,,9.0,0.047629709412430034,2.5259452428158293,1.263302383241376,1.8881643630552971,1.119819323307425,-0.07708816073525256,0.1378333082522034,0.5781109176845975,-3.9154332419208635,1.7179691992072974,-0.8494495077374796,2.15490896685212,-0.7817768269518405,0.9292531459973737,3.3930737777416473,0.5311014860949597,-2.3393808530686964,1.7908485595522894,0.0059084264731615,2.350064954437593,-0.01190632690221968,5.155886634274404,1.4602747489822903,0.5466716288107992,0.8058294833831571,0.2757910523495674,1.1115613121606438,0.5688438296296736,1.1115613121606422,-0.7003587022146165,-1.0371185672176602,0.19971046968844156,-0.8858585733928857,-0.07016385101023312,-0.8535377782303144,-0.7824422289237961,-0.8535377782303122,1.7749434062563532,3.403359958442411,0.4903369084345925,-1.5567254250929132,-0.7984899633466547,-0.2201543796120662,-0.7937860540959698,-0.22015437961206447,-0.7003587022146165,4.218958054992219,0.21068182583130998
